id,alphaSS,betaSS,delta_flanker_deltaSS_ratio,alphaRS,betaRS,delta_target,deltaRS,tau,X^2,bic
91.0,0.14787939217709395,0.6775807804168222,0.018806282978560573,0.26283260465068703,0.9792215518430649,0.14534179899007876,0.6042740714992907,0.34466059137039173,161.67058163828375,2053.260676397851
92.0,0.19552267088070188,0.7218887212104583,0.125813831186681,0.21316107826729064,0.9988902173639379,0.1481723327265883,0.7931368927434364,0.35117919885487997,38.097065824724915,1834.0202378625036
93.0,0.18828054102946024,0.7481727858642366,0.022580570518196896,0.14503133673678686,0.9943646255783765,0.12444532525116833,0.8049764961966024,0.3698195143030861,74.06072898248988,1901.9467579043771
94.0,0.16069408396639345,0.10178627614245722,0.09922714476595051,0.34645615223179216,0.956724861980688,0.1476317291502427,1.0994549065873414,0.25178236189707615,180.69026669943733,2058.3003122159375
95.0,0.1666036016990518,0.2173724837284206,0.01267795979281,0.2177396206561889,0.9973200773507844,0.0737530291012386,0.5813590024922459,0.3020602789497811,189.18109694503045,2112.2859335431635
96.0,0.18723275592676614,0.2737989140604441,0.09864719288661233,0.1577714132258664,0.9499306557545428,0.07669331550911275,0.9045379678995504,0.1965708980095865,288.30726513911947,2240.3312215470933
97.0,0.28551902130725393,0.8034085288036603,0.07243896508946146,0.15474427061370966,0.994437588795291,0.148544626735863,0.9785421593366336,0.416001950757124,169.21859340383912,2060.8086881634063
98.0,0.2773475163596637,0.7709046813159363,0.016830638491676042,0.2372680860498469,0.9913370073212394,0.14103322903357818,1.0109454279269374,0.3697826032554004,162.04955640916648,2053.6396511687335
99.0,0.2124648360901994,0.22677007574060803,0.10956788768497977,0.1756147598001941,0.998295792147938,0.14774348284850888,0.9879462997161617,0.15160353673351884,362.55431007227264,2334.703547682257
100.0,0.22899928388347035,0.8191872458150891,0.11389561042411595,0.24823597023669158,0.9995196892425556,0.14629476656720142,0.7678087941108993,0.4082575765767427,130.29688157525032,1958.1829104971378
101.0,0.24779794035720779,0.4065035082697895,0.026068430568324974,0.3156712986517277,0.9939116040475102,0.11984912014824851,0.639892424948855,0.2159586852376292,258.6515288417115,2135.8134593126697
102.0,0.2016143342387861,0.7463172370656175,0.010647795751422995,0.343259055960229,0.9862312250693808,0.14603886913591482,1.0420437006431014,0.2853350454411156,471.39102934771347,2509.4246301036524
103.0,0.16578880129443024,0.3836581040876205,0.12179216978840379,0.23403604957676252,0.9754814847337975,0.1496313596987061,0.423818091840696,0.3046079041873599,58.13806434984922,1886.0240932717365
