PPT,Condition,Correct,RT
105,2,1,0.454692
105,2,1,0.416083
105,1,1,0.368354
105,2,1,0.400501
105,2,1,0.419945
105,1,1,0.454684
105,1,1,0.33614
105,1,1,0.341221
105,2,1,0.387339
105,1,1,0.302132
105,2,1,0.317567
105,1,1,0.332284
105,1,1,0.426474
105,2,1,0.35657
105,2,1,0.408247
105,1,1,0.427728
105,2,1,0.336681
105,2,1,0.318671
105,2,1,0.363323
105,2,1,0.400107
105,2,1,0.396241
105,2,1,0.407627
105,2,1,0.363016
105,1,1,0.428732
105,1,1,0.367391
105,2,1,0.41211
105,1,1,0.372286
105,1,1,0.345172
105,2,1,0.429994
105,1,1,0.412825
105,2,0,0.342026
105,1,1,0.471732
105,2,1,0.528449
105,2,1,0.439611
105,1,1,0.529648
105,1,1,0.419771
105,1,1,0.398509
105,2,1,0.378577
105,2,1,0.500076
105,1,1,0.468193
105,1,1,0.404057
105,2,1,0.479425
105,1,1,0.448238
105,2,1,0.434446
105,2,1,0.444474
105,1,1,0.390552
105,1,1,0.410042
105,2,1,0.385526
105,1,1,0.396001
105,1,1,0.304116
105,1,1,0.477637
105,1,1,0.36648
105,1,1,0.346866
105,2,1,0.416988
105,1,1,0.352738
105,1,1,0.342085
105,1,1,0.356158
105,1,1,0.437395
105,2,1,0.381562
105,1,1,0.418301
105,1,1,0.437034
105,1,1,0.414486
105,2,1,0.465316
105,1,1,0.3933
105,1,1,0.477347
105,2,1,0.405394
105,1,1,0.376814
105,2,1,0.612986
105,2,1,0.464479
105,2,1,0.449301
105,2,1,0.486094
105,2,1,0.495688
105,2,1,0.407746
105,2,1,0.427263
105,2,1,0.429905
105,1,1,0.440824
105,1,1,0.370828
105,2,1,0.455582
105,2,1,0.549452
105,1,1,0.435691
105,1,1,0.427931
105,2,1,0.446007
105,2,1,0.480201
105,1,1,0.537781
105,1,1,0.453664
105,2,0,0.42458
105,1,1,0.45691
105,2,1,0.561715
105,2,1,0.735115
105,1,1,0.395755
105,2,1,0.471764
105,2,1,0.471948
105,1,1,0.368673
105,2,1,0.439618
105,1,1,0.513747
105,2,1,0.495165
105,1,1,0.47121
105,2,1,0.418775
105,1,1,0.404581
105,1,1,0.376003
105,1,1,0.546443
105,2,1,0.445426
105,1,1,0.422473
105,2,1,0.48932
105,2,1,0.47336
105,2,1,0.40218
105,2,1,1.053689
105,2,1,0.395583
105,2,1,0.398756
105,2,1,0.363685
105,1,1,0.400186
105,2,1,0.396204
105,2,1,0.538417
105,1,1,0.448535
105,1,1,0.394656
105,2,1,0.452172
105,2,1,0.380925
105,2,1,0.424915
105,1,1,0.49172
105,1,1,0.432619
105,1,1,0.530794
105,1,1,0.505608
105,1,1,0.425057
105,1,1,0.461905
105,2,1,0.4474
105,1,1,0.386595
105,2,1,0.438081
105,1,1,0.376258
105,1,1,0.356311
105,1,1,0.418476
105,1,1,0.421221
105,2,1,0.3914
105,1,1,0.414619
105,1,1,0.417971
105,2,1,0.492092
105,1,1,0.421674
105,1,1,0.62444
105,2,1,0.50817
105,1,1,0.386904
105,2,1,0.55622
105,1,1,0.50193
105,2,1,0.436783
105,2,1,0.374818
105,2,1,0.466644
105,1,1,0.460018
105,2,1,0.484871
105,2,1,0.402555
105,1,1,0.485453
105,1,1,0.59741
105,1,1,0.791901
105,1,1,0.388358
105,1,1,0.376977
105,1,1,0.397706
105,1,1,0.417816
105,2,1,0.420488
105,2,1,0.351277
105,1,1,0.418119
105,2,1,0.396868
105,2,1,0.428738
105,2,1,0.431566
105,1,1,0.322299
105,1,1,0.343853
105,1,1,0.405876
105,2,1,0.417473
105,1,1,0.380197
105,2,1,0.479539
105,2,1,0.400308
105,2,1,0.393025
105,1,1,0.437033
105,2,1,0.567163
105,2,1,0.395965
105,2,1,0.520081
105,2,1,0.478925
105,2,1,0.410553
105,2,1,0.453836
105,1,1,0.415282
105,2,1,0.39397
105,2,1,0.481518
105,1,1,0.417632
105,1,1,0.360361
105,1,1,0.445016
105,1,1,0.383177
105,1,1,0.483261
105,2,1,0.46084
105,1,1,0.398297
105,2,1,0.491223
105,2,1,0.473621
105,1,1,0.450427
105,1,1,0.515299
105,1,1,0.492228
105,1,1,0.388264
105,2,1,0.432365
105,2,1,0.419124
105,1,1,0.359768
105,2,1,0.413109
105,1,1,0.480592
105,2,1,0.516214
105,1,1,0.45157
106,2,1,1.504126
106,1,1,1.015306
106,2,1,0.578951
106,2,1,0.895835
106,1,1,0.552109
106,1,1,0.613623
106,2,1,0.683226
106,1,1,0.485218
106,1,1,0.744537
106,1,1,0.542738
106,2,1,0.532903
106,2,1,0.58018
106,1,1,0.416335
106,1,1,0.403091
106,2,1,0.661888
106,2,0,0.399372
106,1,1,0.381692
106,2,1,0.379911
106,2,1,0.448691
106,1,1,0.426888
106,1,1,0.428561
106,1,1,0.463324
106,2,1,0.4408
106,1,1,0.366393
106,2,1,0.539758
106,1,1,0.401922
106,1,1,0.563805
106,2,1,0.504595
106,2,1,0.520079
106,1,1,0.462237
106,2,1,0.395258
106,2,1,0.430668
106,2,1,0.425391
106,2,1,0.355506
106,2,1,0.400922
106,2,1,0.443695
106,2,1,0.317148
106,1,1,0.531972
106,1,1,0.498742
106,2,1,0.466242
106,1,1,0.519106
106,1,1,0.461943
106,2,1,0.534032
106,1,1,0.630327
106,2,1,0.532185
106,1,1,0.437752
106,2,1,0.582946
106,2,1,0.549192
106,1,1,0.411397
106,1,1,0.357636
106,1,1,0.386423
106,2,1,1.230561
106,2,1,0.436064
106,1,1,0.333533
106,1,1,0.340247
106,2,1,0.47432
106,1,1,0.395115
106,2,1,0.375216
106,2,1,0.395965
106,1,1,0.536071
106,1,1,0.398212
106,2,1,0.435459
106,1,1,0.44557
106,1,1,0.383695
106,1,1,1.649429
